Volume,Daily_Change,PercentageChange,Direction
449405000,0.3717924645099373,1.289829568037545,Up
432535000,0.5936689609496923,2.0078416374521213,Up
748725000,1.26729321108364,4.169679892832224,Up
473908000,-0.2718478219076914,-0.8625043289726445,Down
372000000,0.2748483210582222,0.8899438016969657,Up
356253000,-0.3118264472219145,-1.0064524988974266,Down
721419000,0.3278182840550876,1.08573661793804,Up
1543911000,-0.5426967962370242,-1.4095456853161463,Down
714397000,1.0554115297816369,2.787014444101229,Up
923401000,-0.4837315607069357,-1.1922678780980769,Down
1002580000,-1.6530779344983415,-4.18861267239218,Down
635873000,1.2802882789656067,3.3282290979081592,Up
482731000,-0.7695714405893028,-1.9203443036125023,Down
396094000,0.26185509084263,0.6733687191298007,Up
388729000,-0.1759044696224379,-0.4532642136026015,Down
511998000,-1.4393491238683538,-3.700378793596984,Down
417772000,0.7856427039454061,2.083552429336481,Up
427717000,-0.2668771565087411,-0.683962137391443,Down
388701000,0.2818697323476584,0.7193818244275921,Up
613208000,0.8356192379978182,2.080322794044991,Up
740465000,2.172014413997637,5.322849955526046,Up
568622000,0.0509755538500584,0.1197096059325201,Up
655709000,-0.75765548614784,-1.7445325819477338,Down
451153000,0.8096300833403234,1.8838028231491604,Up
551603000,-0.4557943755839559,-1.048254724021318,Down
417737000,0.7716529274230268,1.8270967835130023,Up
358140000,-0.2548853998521991,-0.6005111715811486,Down
594322000,-1.8281686727938649,-4.307478930716811,Down
462175000,1.076511079673736,2.639769773636108,Up
582639000,0.4567934013431838,1.1239565522304482,Up
380514000,-0.7356660795873609,-1.7710190211654335,Down
501148000,0.6217156427543316,1.4923172473554775,Up
198209000,-0.1039529008987329,-0.2446082643014636,Down
323618000,0.1819204458336898,0.4319521264753821,Up
303582000,0.258881375009345,0.6189629573985488,Up
355881000,0.1809176376144492,0.4276729877205403,Up
353908000,-0.4767847172437314,-1.1182248481235144,Down
298244000,-0.0759657284099546,-0.1789040169128583,Down
481277000,0.86860517632023,2.0193792254710043,Up
478204000,1.4583377174135776,3.277325088235967,Up
772075000,-1.1134929773864355,-2.391426934089912,Down
510488000,0.1719190469126772,0.3715722199000772,Up
569164000,0.7926394638194907,1.6980348685268556,Up
427502000,-0.3868254580610113,-0.8153569692285345,Down
537865000,-0.9865516198077628,-2.122260116469373,Down
963769000,-1.4783290537850462,-3.230104284336425,Down
382516000,-0.1189455004597164,-0.2660335871774421,Down
348081000,0.7376641827958039,1.642150667166674,Up
364237000,-0.5687421279575631,-1.236392614833611,Down
455976000,-0.6187186465082135,-1.3306379496562273,Down
331194000,0.081963530019486,0.1757108376378294,Up
